zip,geoid,city,state,res_ratio,bus_ratio,oth_ratio,tot_ratio
98373,53053071212,PUYALLUP,WA,0.02182007745010426,0.029769959404600813,0.01443298969072165,0.021666864537575686
98373,53053071211,PUYALLUP,WA,0.0005212987786714328,0.03721244925575101,0.006701030927835051,0.004452095452926511
98373,53053071306,PUYALLUP,WA,0.004170390229371462,0.014884979702300407,0.005154639175257732,0.005223791998100439
98373,53053071207,PUYALLUP,WA,0.0612153708668454,0.10351826792963464,0.2597938144329897,0.08779532233171079
98373,53053071305,PUYALLUP,WA,0.0011915400655347036,0.03450608930987822,0.002061855670103093,0.004214650362103763
98373,53053073111,PUYALLUP,WA,7.447125409591897e-05,0.033152909336941816,0.008247422680412371,0.003917843998575329
98373,53053071310,PUYALLUP,WA,0.16003872505212988,0.02774018944519621,0.024742268041237112,0.1328505283153271
98373,53053071309,PUYALLUP,WA,0.0037980339588918675,0.0,0.0,0.0030274249079900273
98373,53053071307,PUYALLUP,WA,0.15534703604408698,0.06224627875507442,0.14278350515463917,0.1457319244924611
98373,53053073120,PUYALLUP,WA,0.027926720285969615,0.008119079837618403,0.023195876288659795,0.025644069808856702
98374,53053073110,PUYALLUP,WA,0.07127766599597586,0.008695652173913044,0.0,0.06706309877766765
98374,53053070401,PUYALLUP,WA,0.016498993963782696,0.02391304347826087,0.0,0.015998867336825713
98374,53053073122,PUYALLUP,WA,0.11659959758551308,0.2326086956521739,0.3828032979976443,0.1297843220538959
98374,53053073111,PUYALLUP,WA,0.08440643863179075,0.14130434782608695,0.18021201413427562,0.08948039076879513
98374,53053073129,PUYALLUP,WA,0.09336016096579478,0.017391304347826087,0.005889281507656066,0.08820614469772052
98374,53053070208,PUYALLUP,WA,0.00015090543259557344,0.0,0.0,0.00014158289678606824
98374,53053073123,PUYALLUP,WA,0.17142857142857143,0.1673913043478261,0.08480565371024736,0.16787012128934825
98374,53053071212,PUYALLUP,WA,0.053873239436619716,0.02391304347826087,0.012956419316843345,0.05158336872905753
98374,53053071210,PUYALLUP,WA,0.06448692152917505,0.015217391304347827,0.02237926972909305,0.06173014299872576
98374,53053071209,PUYALLUP,WA,0.07907444668008048,0.013043478260869565,0.03415783274440518,0.07584123837840388
98374,53053071211,PUYALLUP,WA,0.11453722334004024,0.14565217391304347,0.17196702002355713,0.11751380433243665
98374,53053071207,PUYALLUP,WA,0.13335010060362174,0.2108695652173913,0.10482921083627797,0.13389022606069187
98374,53053073126,PUYALLUP,WA,0.0009557344064386317,0.0,0.0,0.0008966916796450989
98375,53053073131,PUYALLUP,WA,0.1032481593763534,0.020146520146520148,0.049773755656108594,0.09860298895386614
98375,53053071304,PUYALLUP,WA,0.02537895192724123,0.0018315018315018315,0.0,0.02387914230019493
98375,53053071413,PUYALLUP,WA,8.661758336942399e-05,0.07326007326007326,0.05429864253393665,0.004304743339831059
98375,53053073121,PUYALLUP,WA,0.16388046773495019,0.3315018315018315,0.27149321266968324,0.17324561403508773
98375,53053071310,PUYALLUP,WA,0.03386747509744478,0.007326007326007326,0.01809954751131222,0.032407407407407406
98375,53053073111,PUYALLUP,WA,0.015158077089649198,0.0347985347985348,0.04072398190045249,0.016487979207277452
98375,53053071306,PUYALLUP,WA,0.00129926375054136,0.03663003663003663,0.02262443438914027,0.003248862897985705
98375,53053073128,PUYALLUP,WA,0.10861844954525769,0.10622710622710622,0.08144796380090498,0.10802469135802469
98375,53053073132,PUYALLUP,WA,0.06435686444348203,0.0641025641025641,0.027149321266968326,0.06367771280051981
98375,53053073126,PUYALLUP,WA,0.1039411000433088,0.01098901098901099,0.09502262443438914,0.0996588693957115
98375,53053073127,PUYALLUP,WA,0.11883932438284972,0.03663003663003663,0.04524886877828054,0.11387264457439895
98375,53053071309,PUYALLUP,WA,0.12758770030316155,0.06593406593406594,0.12217194570135746,0.12475633528265107
98375,53053073120,PUYALLUP,WA,0.13330446080554353,0.15018315018315018,0.15384615384615385,0.13442170240415854
98375,53053073122,PUYALLUP,WA,0.00043308791684711995,0.06043956043956044,0.01809954751131222,0.00341130604288499
98376,53031950202,QUILCENE,WA,0.9313057157839538,0.9841269841269841,0.9,0.9328282828282828
98376,53031950301,QUILCENE,WA,0.06764551651809124,0.015873015873015872,0.1,0.06616161616161616
98376,53031950702,QUILCENE,WA,0.001048767697954903,0.0,0.0,0.00101010101010101
98377,53041972000,RANDLE,WA,0.9022887323943662,0.9142857142857143,0.9834254143646409,0.9134615384615384
98377,53041971900,RANDLE,WA,0.0977112676056338,0.08571428571428572,0.016574585635359115,0.08653846153846154
98380,53035091301,SEABECK,WA,0.30539273153575613,0.16037735849056603,0.6153846153846154,0.30218068535825543
98380,53045960301,SEABECK,WA,0.0020515826494724504,0.0,0.0,0.0019824412347776836
98380,53035091302,SEABECK,WA,0.008206330597889801,0.0,0.0,0.007929764939110734
98380,53035092000,SEABECK,WA,0.6843493552168816,0.839622641509434,0.38461538461538464,0.6879071084678561
98381,53009940000,SEKIU,WA,0.0136986301369863,0.0,0.0,0.013157894736842105
98381,53009002400,SEKIU,WA,0.9863013698630136,1.0,0.0,0.9868421052631579
98382,53009002100,SEQUIM,WA,0.2435909699636503,0.6562707365627074,0.5436893203883495,0.2750396057032213
98382,53009002002,SEQUIM,WA,0.10861871054141956,0.017916390179163903,0.05501618122977346,0.10187466995247316
98382,53009001800,SEQUIM,WA,0.06906447292902239,0.07631055076310551,0.05177993527508091,0.06930998063721176
98382,53009002001,SEQUIM,WA,0.0975703080160704,0.11015262110152621,0.11003236245954692,0.0985741946840345
98382,53009001901,SEQUIM,WA,0.07709967476563995,0.008626410086264101,0.006472491909385114,0.07159831015666256
98382,53009001600,SEQUIM,WA,0.03242777884063516,0.0033178500331785005,0.009708737864077669,0.030188347121985565
98382,53009001701,SEQUIM,WA,0.05222881193801416,0.07697412076974121,0.09061488673139159,0.05439183242386904
98382,53009002301,SEQUIM,WA,0.06385115745169313,0.008626410086264101,0.016181229773462782,0.05954057384263334
98382,53009001702,SEQUIM,WA,0.07810407499521714,0.009953550099535502,0.016181229773462782,0.07274247491638795
98382,53009001902,SEQUIM,WA,0.09522670748039028,0.015925680159256803,0.0970873786407767,0.089992958986094
98382,53009002302,SEQUIM,WA,0.06863401568777501,0.0112806901128069,0.003236245954692557,0.06394120753388488
98382,53031950501,SEQUIM,WA,0.013583317390472546,0.0046449900464499,0.0,0.012805844041541982
98383,53035091201,SILVERDALE,WA,0.35772053317358093,0.7932512051419389,0.2020497803806735,0.39392295170916986
98383,53035090400,SILVERDALE,WA,0.1463231990414857,0.05195500803427959,0.05197657393850659,0.1279315126303732
98383,53035091400,SILVERDALE,WA,0.01400329489291598,0.006427423674343867,0.0036603221083455345,0.012298788207632484
98383,53035091206,SILVERDALE,WA,0.15411112775198443,0.00856989823245849,0.48535871156661786,0.16500874178573582
98383,53035090300,SILVERDALE,WA,0.004118616144975288,0.0005356186395286556,0.0,0.0033761379393500933
98383,53035091205,SILVERDALE,WA,0.10191702860566122,0.003749330476700589,0.022693997071742314,0.08434316030626395
98383,53035091204,SILVERDALE,WA,0.051969447356597274,0.11033743974290305,0.22767203513909223,0.07300898293844577
98383,53035091302,SILVERDALE,WA,0.16983675303279916,0.025174076057846814,0.006588579795021962,0.14010972448302889
98384,53035092704,SOUTH COLBY,WA,1.0,1.0,1.0,1.0
98385,53053070205,SOUTH PRAIRIE,WA,0.0,0.0,0.0070921985815602835,0.0013477088948787063
98385,53053070204,SOUTH PRAIRIE,WA,1.0,1.0,0.2624113475177305,0.8598382749326146
98385,53053070206,SOUTH PRAIRIE,WA,0.0,0.0,0.7304964539007093,0.13881401617250674
98386,53035092704,SOUTHWORTH,WA,0.0,1.0,1.0,1.0
98387,53053073124,SPANAWAY,WA,0.0,0.0012787723785166241,0.0,4.6583127591186475e-05
98387,53053071413,SPANAWAY,WA,0.046446613369954384,0.061381074168797956,0.04054054054054054,0.046909209484324775
98387,53053071409,SPANAWAY,WA,0.11658247094021286,0.29923273657289,0.19256756756756757,0.12428378441328551
98387,53053073131,SPANAWAY,WA,0.0004904605424493599,0.0,0.0,0.00046583127591186475
98387,53053071408,SPANAWAY,WA,0.036686448575212124,0.04603580562659847,0.11486486486486487,0.03810499836959053
98387,53053071417,SPANAWAY,WA,0.0966207268625239,0.010230179028132993,0.10135135135135136,0.09353892020310244
98387,53053073115,SPANAWAY,WA,0.02658296140075531,0.00639386189258312,0.010135135135135136,0.02562072017515256
98387,53053071415,SPANAWAY,WA,0.0436019422237481,0.005115089514066497,0.0033783783783783786,0.04164531606652071
98387,53053073132,SPANAWAY,WA,0.010495855608416304,0.0,0.0,0.009968789304513906
98387,53053073005,SPANAWAY,WA,0.02035411251164844,0.0025575447570332483,0.006756756756756757,0.019518330460707133
98387,53053071416,SPANAWAY,WA,0.07342194320466919,0.11125319693094629,0.13513513513513514,0.07565099920808684
98387,53053071403,SPANAWAY,WA,0.08901858845455883,0.11764705882352941,0.19932432432432431,0.0915824288442726
98387,53053071411,SPANAWAY,WA,0.16548138702241405,0.23273657289002558,0.07432432432432433,0.1666744305212652
98387,53053072909,SPANAWAY,WA,0.006081710726372064,0.061381074168797956,0.02027027027027027,0.008291796711231193
98387,53053071503,SPANAWAY,WA,0.0029918093089410956,0.0012787723785166241,0.0,0.0028881539106535613
98387,53053071414,SPANAWAY,WA,0.07170533130609642,0.0038363171355498722,0.0033783783783783786,0.06829086504867937
98387,53053073133,SPANAWAY,WA,0.061748982294374415,0.005115089514066497,0.0,0.05883449014766851
98387,53053073128,SPANAWAY,WA,0.04497523174260631,0.0,0.0,0.042716728001118
98387,53053073117,SPANAWAY,WA,0.005002697532983471,0.0025575447570332483,0.0,0.004844645269483393
98387,53053073114,SPANAWAY,WA,0.08171072637206336,0.0319693094629156,0.09797297297297297,0.08012297945684073
98388,53053072109,STEILACOOM,WA,0.6786341953301531,0.9090909090909091,0.6620370370370371,0.685398433901428
98388,53053072112,STEILACOOM,WA,0.04117499372332413,0.006993006993006993,0.21296296296296297,0.04859511745739291
98388,53053072105,STEILACOOM,WA,0.00025106703489831785,0.013986013986013986,0.0,0.0006909258406264394
98388,53053072903,STEILACOOM,WA,0.0005021340697966357,0.0,0.0,0.00046061722708429296
98388,53053072111,STEILACOOM,WA,0.27943760984182775,0.06993006993006994,0.125,0.26485490557346847
98390,53053940010,SUMNER,WA,0.004909038406006353,0.005319148936170213,0.008321775312066574,0.00524377998438023
98390,53053070401,SUMNER,WA,0.041726826451054,0.02127659574468085,0.016643550624133148,0.03670645989066161
98390,53053070314,SUMNER,WA,0.0007219174126479931,0.0,0.0,0.0005578489345085351
98390,53053073302,SUMNER,WA,0.28905573202425644,0.15577507598784193,0.26490984743411927,0.26754434899029345
98390,53053070313,SUMNER,WA,0.0007219174126479931,0.006838905775075988,0.0027739251040221915,0.0017851165904273123
98390,53053073301,SUMNER,WA,0.6386081432284146,0.8031914893617021,0.7045769764216366,0.6680798839674216
98390,53053073501,SUMNER,WA,0.0,0.0007598784194528875,0.0,0.00011156978690170702
98390,53053070312,SUMNER,WA,0.024256425064972567,0.006838905775075988,0.0027739251040221915,0.019970991855405556
98391,53053070204,BONNEY LAKE,WA,0.050722324207837816,0.0010976948408342481,0.0033783783783783786,0.04846754235674852
98391,53053070205,BONNEY LAKE,WA,0.0,0.009879253567508232,0.006756756756756757,0.00041880830001903675
98391,53053070313,BONNEY LAKE,WA,0.11209992816665336,0.03512623490669594,0.15202702702702703,0.10988006853226727
98391,53053070309,BONNEY LAKE,WA,0.10375927847394045,0.16355653128430298,0.08783783783783784,0.105653912050257
98391,53053070315,BONNEY LAKE,WA,0.04058584084922979,0.03512623490669594,0.05405405405405406,0.04054825813820674
98391,53053070312,BONNEY LAKE,WA,0.08324686726793838,0.01756311745334797,0.033783783783783786,0.08041119360365505
98391,53053070314,BONNEY LAKE,WA,0.052079176310958576,0.013172338090010977,0.02027027027027027,0.050371216447744144
98391,53053070316,BONNEY LAKE,WA,0.00031925931838135526,0.0010976948408342481,0.006756756756756757,0.00041880830001903675
98391,53053070208,BONNEY LAKE,WA,0.18265623752893287,0.025246981339187707,0.08445945945945946,0.176089853417095
98391,53053070401,BONNEY LAKE,WA,0.0007582408811557187,0.0,0.0,0.0007233961545783362
98391,53053070311,BONNEY LAKE,WA,0.04613297150610583,0.07903402854006586,0.057432432432432436,0.047401484865790974
98391,53053070308,BONNEY LAKE,WA,0.09940937026099449,0.40504939626783754,0.40540540540540543,0.11345897582333904
98391,53053070307,BONNEY LAKE,WA,0.0519195466517679,0.003293084522502744,0.016891891891891893,0.04983818770226537
98391,53053070209,BONNEY LAKE,WA,0.09928964801660148,0.0043907793633369925,0.02702702702702703,0.09518370454978108
98391,53053070310,BONNEY LAKE,WA,0.07702131055950195,0.20636663007683864,0.04391891891891892,0.08113458975823339
98392,53035940100,SUQUAMISH,WA,1.0,1.0,1.0,1.0
98393,53035091900,TRACYTON,WA,1.0,1.0,1.0,1.0
98394,53053072602,VAUGHN,WA,0.2537985368598762,0.019801980198019802,0.6666666666666666,0.24189261031366294
98394,53053072601,VAUGHN,WA,0.7462014631401238,0.9801980198019802,0.3333333333333333,0.7581073896863371
